cache_state,endpoint_id,latency_observation_count,latency_p50_seconds,prefill_headline_eligible,prefill_proxy_observation_count,prefill_proxy_p50_tokens_per_second,request_count,sampling_unit,ttft_observation_count,ttft_p50_ci95,ttft_p50_seconds,ttft_p95_seconds,workload
not_reported_unknown,gemma-4-31B-it,4,1.7969827089982573,False,0,,4,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":149.33411786399665,""ci95_low"":0.6846228989888914,""estimate"":0.6915789270133246,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.6915789270133246,149.33411786399665,structured_json
not_reported_unknown,gemma-4-31B-it,3,9.060219589999178,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.6398207559832372,""ci95_low"":0.95770279498538,""estimate"":1.2795504009991419,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",1.2795504009991419,1.6398207559832372,structured_output
not_reported_unknown,gemma-4-31B-it,5,2.23975761802285,False,0,,5,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":9.722687159985071,""ci95_low"":0.41489853197708726,""estimate"":0.47555708000436425,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.47555708000436425,9.722687159985071,summarization
not_reported_unknown,gemma-4-31B-it,31,4.68565397997736,False,0,,31,request_id,28,"{""bootstrap_replicates"":2000,""ci95_high"":2.5458418230118696,""ci95_low"":0.8652677409991156,""estimate"":1.0057995069946628,""n_units"":28,""qualified"":true,""sampling_unit"":""request_id""}",1.0057995069946628,58.12139894202119,tool_call_exact
not_reported_unknown,gemma-4-31B-it,4,3.325605319987517,False,0,,4,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":2.0589461080089677,""ci95_low"":1.6757401460199617,""estimate"":1.9222425699990708,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",1.9222425699990708,2.0589461080089677,tool_calling
not_reported_unknown,gemma-4-31B-it,1,3.426603530009743,False,0,,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":1.8193548349954654,""ci95_low"":1.8193548349954654,""estimate"":1.8193548349954654,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",1.8193548349954654,1.8193548349954654,vision
not_reported_unknown,glm-5.2,1,2.662359417998232,False,0,,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":0.9739929400093388,""ci95_low"":0.9739929400093388,""estimate"":0.9739929400093388,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",0.9739929400093388,0.9739929400093388,capability_smoke
not_reported_unknown,glm-5.2,3,3.581335849012248,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.6649435349972919,""ci95_low"":0.48021062297630124,""estimate"":0.7356607230030932,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.7356607230030932,1.6649435349972919,coding_executable
not_reported_unknown,glm-5.2,3,0.844580832,False,0,,3,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,completion_cache_observation
cache_miss_observed,glm-5.2,2,2.9055201490118634,True,2,184.62309017656972,2,request_id,2,"{""bootstrap_replicates"":2000,""ci95_high"":0.43873168801655993,""ci95_low"":0.4307801309914794,""estimate"":0.4307801309914794,""n_units"":2,""qualified"":true,""sampling_unit"":""request_id""}",0.4307801309914794,0.43873168801655993,completion_realized_output_envelope
not_reported_unknown,glm-5.2,2,3.7849408269976266,False,0,,2,request_id,2,"{""bootstrap_replicates"":2000,""ci95_high"":0.49333350799861364,""ci95_low"":0.4395982050045859,""estimate"":0.4395982050045859,""n_units"":2,""qualified"":true,""sampling_unit"":""request_id""}",0.4395982050045859,0.49333350799861364,completion_realized_output_envelope
not_reported_unknown,glm-5.2,0,,False,0,,6,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,context_boundary
not_reported_unknown,glm-5.2,24,21.029546416015364,False,0,,24,request_id,24,"{""bootstrap_replicates"":2000,""ci95_high"":0.7203026020142715,""ci95_low"":0.4703213089960627,""estimate"":0.555457036010921,""n_units"":24,""qualified"":true,""sampling_unit"":""request_id""}",0.555457036010921,1.6187632360088173,controlled_output
not_reported_unknown,glm-5.2,21,0.305965738,False,0,,21,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,direct_capability_parameter
not_reported_unknown,glm-5.2,4,0.285551338,False,0,,4,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,direct_capability_structured_output
cache_hit_observed,glm-5.2,1,168.85046720999526,False,0,,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":0.5636465850111563,""ci95_low"":0.5636465850111563,""estimate"":0.5636465850111563,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",0.5636465850111563,0.5636465850111563,direct_capability_tool_envelope
cache_miss_observed,glm-5.2,1,44.310739639011445,True,1,2764.409933361717,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":0.4326420570141636,""ci95_low"":0.4326420570141636,""estimate"":0.4326420570141636,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",0.4326420570141636,0.4326420570141636,direct_capability_tool_envelope
not_reported_unknown,glm-5.2,1,180.002428127,False,0,,1,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,direct_capability_tool_envelope
not_reported_unknown,glm-5.2,22,0.296339796,False,0,,22,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,direct_capability_tools
cache_hit_observed,glm-5.2,1,22.09060576299089,False,0,,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":21.5416782819957,""ci95_low"":21.5416782819957,""estimate"":21.5416782819957,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",21.5416782819957,21.5416782819957,direct_context_retrieval
cache_miss_observed,glm-5.2,2,21.12843581699417,True,2,12329.217300323338,2,request_id,2,"{""bootstrap_replicates"":2000,""ci95_high"":21.520668631012086,""ci95_low"":20.904890455974964,""estimate"":20.904890455974964,""n_units"":2,""qualified"":true,""sampling_unit"":""request_id""}",20.904890455974964,21.520668631012086,direct_context_retrieval
not_reported_unknown,glm-5.2,58,1.962531458993908,False,0,,58,request_id,58,"{""bootstrap_replicates"":2000,""ci95_high"":1.4264846470032353,""ci95_low"":1.1544162930222228,""estimate"":1.2733373430091888,""n_units"":58,""qualified"":true,""sampling_unit"":""request_id""}",1.2733373430091888,12.337648148008157,direct_input32k_short
not_reported_unknown,glm-5.2,4,9.372136491991114,False,0,,4,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":1.394219442998292,""ci95_low"":0.4605026839999482,""estimate"":0.5312287010019645,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.5312287010019645,1.394219442998292,direct_mixed_context4k
not_reported_unknown,glm-5.2,4,10.292735280992929,False,0,,4,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":0.9295687480189372,""ci95_low"":0.38855596698704176,""estimate"":0.46390200598398224,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.46390200598398224,0.9295687480189372,direct_mixed_output512
not_reported_unknown,glm-5.2,3,2.987996601994382,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":0.5310699569818098,""ci95_low"":0.4335962999903131,""estimate"":0.4831769119773526,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.4831769119773526,0.5310699569818098,direct_mixed_structured
not_reported_unknown,glm-5.2,3,1.459745964006288,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":4.708729898993624,""ci95_low"":0.45152873199549504,""estimate"":1.076782452990301,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",1.076782452990301,4.708729898993624,direct_mixed_tool
not_reported_unknown,glm-5.2,143,1.096278857003199,False,0,,143,request_id,143,"{""bootstrap_replicates"":2000,""ci95_high"":0.48811085501802154,""ci95_low"":0.44685254301293753,""estimate"":0.4705344440008048,""n_units"":143,""qualified"":true,""sampling_unit"":""request_id""}",0.4705344440008048,0.921465163002722,direct_short_exact
not_reported_unknown,glm-5.2,58,21.251382049988024,False,0,,58,request_id,58,"{""bootstrap_replicates"":2000,""ci95_high"":0.5470380249898881,""ci95_low"":0.458481980022043,""estimate"":0.48789372702594846,""n_units"":58,""qualified"":true,""sampling_unit"":""request_id""}",0.48789372702594846,1.030206477997126,direct_short_long
cache_miss_observed,glm-5.2,19,4.901002167986007,True,19,13678.428054087155,19,request_id,19,"{""bootstrap_replicates"":2000,""ci95_high"":1.9822243110102136,""ci95_low"":1.6364733980153687,""estimate"":1.7222739270073362,""n_units"":19,""qualified"":true,""sampling_unit"":""request_id""}",1.7222739270073362,4.246074513008352,input32k_short
not_reported_unknown,glm-5.2,83,3.8242467009986285,False,0,,83,request_id,83,"{""bootstrap_replicates"":2000,""ci95_high"":1.74089760100469,""ci95_low"":1.2202298880147282,""estimate"":1.3284883640008047,""n_units"":83,""qualified"":true,""sampling_unit"":""request_id""}",1.3284883640008047,7.620616276020883,input32k_short
not_reported_unknown,glm-5.2,36,12.301267059025122,False,0,,45,request_id,36,"{""bootstrap_replicates"":2000,""ci95_high"":1.7049621170153841,""ci95_low"":0.7109125849965494,""estimate"":0.9280808430048637,""n_units"":36,""qualified"":true,""sampling_unit"":""request_id""}",0.9280808430048637,12.46110078401398,long_context_retrieval
cache_miss_observed,glm-5.2,22,11.246995989989955,True,22,109.53117851694779,22,request_id,22,"{""bootstrap_replicates"":2000,""ci95_high"":0.8038295549922623,""ci95_low"":0.5021401279955171,""estimate"":0.5679195699922275,""n_units"":22,""qualified"":true,""sampling_unit"":""request_id""}",0.5679195699922275,2.4808949819998816,mixed
not_reported_unknown,glm-5.2,18,1.6352866440138314,False,0,,18,request_id,18,"{""bootstrap_replicates"":2000,""ci95_high"":0.5653496619779617,""ci95_low"":0.4352996599918697,""estimate"":0.48899575098766945,""n_units"":18,""qualified"":true,""sampling_unit"":""request_id""}",0.48899575098766945,0.7976384159992449,mixed
not_reported_unknown,glm-5.2,5,2.368938139989041,False,0,,5,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":0.5451893039862625,""ci95_low"":0.45582705599372275,""estimate"":0.4657573679869529,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.4657573679869529,0.5451893039862625,output_length
not_reported_unknown,glm-5.2,37,0.39520318899303675,False,0,,37,request_id,9,"{""bootstrap_replicates"":2000,""ci95_high"":1.9753027739934623,""ci95_low"":0.4352147280005738,""estimate"":0.7477256199927069,""n_units"":9,""qualified"":true,""sampling_unit"":""request_id""}",0.7477256199927069,4.098242130014114,parameter_interactions
not_reported_unknown,glm-5.2,24,1.8301066489948425,False,0,,25,request_id,22,"{""bootstrap_replicates"":2000,""ci95_high"":0.8999699929845519,""ci95_low"":0.5664446100126952,""estimate"":0.6100705879798625,""n_units"":22,""qualified"":true,""sampling_unit"":""request_id""}",0.6100705879798625,2.574100213998463,parameter_validation
not_reported_unknown,glm-5.2,3,2.3533073680009693,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":2.007855052012019,""ci95_low"":0.38341115100774914,""estimate"":0.4554864189994987,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.4554864189994987,2.007855052012019,reasoning
not_reported_unknown,glm-5.2,9,1.655134550994262,False,0,,9,request_id,9,"{""bootstrap_replicates"":2000,""ci95_high"":1.6314071909873746,""ci95_low"":0.4576235920249019,""estimate"":0.6599102219915949,""n_units"":9,""qualified"":true,""sampling_unit"":""request_id""}",0.6599102219915949,1.7543831430084538,short_exact
cache_miss_observed,glm-5.2,29,38.17908889701357,True,29,148.12363155545242,29,request_id,29,"{""bootstrap_replicates"":2000,""ci95_high"":0.7016350289923139,""ci95_low"":0.5069932419864926,""estimate"":0.5620416049787309,""n_units"":29,""qualified"":true,""sampling_unit"":""request_id""}",0.5620416049787309,2.2029415279976092,short_long
not_reported_unknown,glm-5.2,58,16.860993959999178,False,0,,58,request_id,58,"{""bootstrap_replicates"":2000,""ci95_high"":0.5439733760140371,""ci95_low"":0.4539891100139357,""estimate"":0.48269496302236803,""n_units"":58,""qualified"":true,""sampling_unit"":""request_id""}",0.48269496302236803,1.7787873490015045,short_long
cache_miss_observed,glm-5.2,168,1.9530847390124109,True,168,94.14651837555432,168,request_id,168,"{""bootstrap_replicates"":2000,""ci95_high"":0.638045919011347,""ci95_low"":0.562952310021501,""estimate"":0.5862844869843684,""n_units"":168,""qualified"":true,""sampling_unit"":""request_id""}",0.5862844869843684,1.9638878049736377,short_short
not_reported_unknown,glm-5.2,58,1.023970512993401,False,0,,58,request_id,58,"{""bootstrap_replicates"":2000,""ci95_high"":0.4764610310085118,""ci95_low"":0.43834958199295215,""estimate"":0.4463789760193322,""n_units"":58,""qualified"":true,""sampling_unit"":""request_id""}",0.4463789760193322,0.7535808860266116,short_short
not_reported_unknown,glm-5.2,3,9.71885599300731,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":0.5455908460135106,""ci95_low"":0.36329519501305185,""estimate"":0.4351835720008239,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.4351835720008239,0.5455908460135106,structured_json
not_reported_unknown,glm-5.2,5,0.4468710779910907,False,0,,5,request_id,2,"{""bootstrap_replicates"":2000,""ci95_high"":1.5485273750091437,""ci95_low"":0.5923734079988208,""estimate"":0.5923734079988208,""n_units"":2,""qualified"":true,""sampling_unit"":""request_id""}",0.5923734079988208,1.5485273750091437,structured_output
not_reported_unknown,glm-5.2,3,4.802982034016168,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":0.6264404949906748,""ci95_low"":0.38891107399831526,""estimate"":0.5581207670038566,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.5581207670038566,0.6264404949906748,summarization
not_reported_unknown,glm-5.2,24,0.9791832930059172,False,0,,24,request_id,24,"{""bootstrap_replicates"":2000,""ci95_high"":0.5104823240253609,""ci95_low"":0.4433058319846168,""estimate"":0.4634183349844534,""n_units"":24,""qualified"":true,""sampling_unit"":""request_id""}",0.4634183349844534,0.9542480219970457,tool_call_exact
not_reported_unknown,glm-5.2,26,2.0366869409917854,False,0,,26,request_id,24,"{""bootstrap_replicates"":2000,""ci95_high"":0.9297532119962852,""ci95_low"":0.5269386680156458,""estimate"":0.6468171269807499,""n_units"":24,""qualified"":true,""sampling_unit"":""request_id""}",0.6468171269807499,5.240682494011708,tool_calling
not_reported_unknown,glm-5.2,1,0.2549241590022575,False,0,,1,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,vision
not_reported_unknown,kimi-k3,1,3.229882348998217,False,0,,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":0.5653416599961929,""ci95_low"":0.5653416599961929,""estimate"":0.5653416599961929,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",0.5653416599961929,0.5653416599961929,capability_smoke
not_reported_unknown,kimi-k3,3,9.200525471009314,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.7572592259966768,""ci95_low"":0.615766249014996,""estimate"":0.7585443060088437,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.7585443060088437,1.7572592259966768,coding_executable
not_reported_unknown,kimi-k3,6,0.553282549,False,0,,6,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,completion_cache_observation
cache_miss_observed,kimi-k3,2,9.49836009601131,True,2,116.3915118359853,2,request_id,2,"{""bootstrap_replicates"":2000,""ci95_high"":1.2801620809768792,""ci95_low"":0.7829119750240352,""estimate"":0.7829119750240352,""n_units"":2,""qualified"":true,""sampling_unit"":""request_id""}",0.7829119750240352,1.2801620809768792,completion_realized_output_envelope
not_reported_unknown,kimi-k3,2,105.0444542170153,False,0,,2,request_id,2,"{""bootstrap_replicates"":2000,""ci95_high"":0.7703501259966288,""ci95_low"":0.7502199500158895,""estimate"":0.7502199500158895,""n_units"":2,""qualified"":true,""sampling_unit"":""request_id""}",0.7502199500158895,0.7703501259966288,completion_realized_output_envelope
not_reported_unknown,kimi-k3,0,,False,0,,6,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,context_boundary
not_reported_unknown,kimi-k3,24,111.94941456799279,False,0,,24,request_id,24,"{""bootstrap_replicates"":2000,""ci95_high"":0.944623870018404,""ci95_low"":0.798294726992026,""estimate"":0.905060382996453,""n_units"":24,""qualified"":true,""sampling_unit"":""request_id""}",0.905060382996453,2.034574061020976,controlled_output
not_reported_unknown,kimi-k3,6,0.275281066,False,0,,6,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,direct_capability_parameter
cache_hit_observed,kimi-k3,4,2.812823482003296,False,0,,4,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":1.617484850983601,""ci95_low"":0.942560981027782,""estimate"":1.1562954950204585,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",1.1562954950204585,1.617484850983601,direct_input32k_short
cache_miss_observed,kimi-k3,81,4.174674472014885,True,81,10882.730581399477,81,request_id,81,"{""bootstrap_replicates"":2000,""ci95_high"":1.944928084994899,""ci95_low"":1.8358315959922038,""estimate"":1.9173911050020251,""n_units"":81,""qualified"":true,""sampling_unit"":""request_id""}",1.9173911050020251,2.796922908979468,direct_input32k_short
not_reported_unknown,kimi-k3,328,5.425412267999491,False,0,,328,request_id,328,"{""bootstrap_replicates"":2000,""ci95_high"":1.7595382230065297,""ci95_low"":1.6716301859996747,""estimate"":1.694834099005675,""n_units"":328,""qualified"":true,""sampling_unit"":""request_id""}",1.694834099005675,3.143591630010633,direct_input32k_short
not_reported_unknown,kimi-k3,88,9.788073992007412,False,0,,88,request_id,86,"{""bootstrap_replicates"":2000,""ci95_high"":1.099954846984474,""ci95_low"":1.0290579249849543,""estimate"":1.0738274559844285,""n_units"":86,""qualified"":true,""sampling_unit"":""request_id""}",1.0738274559844285,3.3729416349960957,direct_mixed_context4k
not_reported_unknown,kimi-k3,88,40.81267455700436,False,0,,88,request_id,87,"{""bootstrap_replicates"":2000,""ci95_high"":0.9519634649914224,""ci95_low"":0.8321082170004956,""estimate"":0.8841335860197432,""n_units"":87,""qualified"":true,""sampling_unit"":""request_id""}",0.8841335860197432,1.567700077983318,direct_mixed_output512
not_reported_unknown,kimi-k3,87,3.9428820869943593,False,0,,87,request_id,84,"{""bootstrap_replicates"":2000,""ci95_high"":0.9499228950007819,""ci95_low"":0.8345438349933829,""estimate"":0.8668636969814543,""n_units"":84,""qualified"":true,""sampling_unit"":""request_id""}",0.8668636969814543,1.2628883180150297,direct_mixed_structured
not_reported_unknown,kimi-k3,86,5.104678443982266,False,0,,86,request_id,83,"{""bootstrap_replicates"":2000,""ci95_high"":0.7269744709774386,""ci95_low"":0.6401065390091389,""estimate"":0.6481777610024437,""n_units"":83,""qualified"":true,""sampling_unit"":""request_id""}",0.6481777610024437,1.3100796719954815,direct_mixed_tool
not_reported_unknown,kimi-k3,227,2.9234775280056056,False,0,,227,request_id,226,"{""bootstrap_replicates"":2000,""ci95_high"":0.6637944109970704,""ci95_low"":0.634372770000482,""estimate"":0.6414752929995302,""n_units"":226,""qualified"":true,""sampling_unit"":""request_id""}",0.6414752929995302,1.158983070985414,direct_short_exact
not_reported_unknown,kimi-k3,58,65.4137159740203,False,0,,58,request_id,58,"{""bootstrap_replicates"":2000,""ci95_high"":0.8882383560121525,""ci95_low"":0.8167976859840564,""estimate"":0.8456236960191745,""n_units"":58,""qualified"":true,""sampling_unit"":""request_id""}",0.8456236960191745,1.501215467986185,direct_short_long
cache_miss_observed,kimi-k3,74,3.704636048001703,True,74,10627.879623542996,74,request_id,74,"{""bootstrap_replicates"":2000,""ci95_high"":2.011113796994323,""ci95_low"":1.9202198359998874,""estimate"":1.9482696390186902,""n_units"":74,""qualified"":true,""sampling_unit"":""request_id""}",1.9482696390186902,2.3533779539866373,input32k_short
not_reported_unknown,kimi-k3,89,4.329656465997687,False,0,,89,request_id,89,"{""bootstrap_replicates"":2000,""ci95_high"":1.8161094110109843,""ci95_low"":1.615540943981614,""estimate"":1.7157732250052504,""n_units"":89,""qualified"":true,""sampling_unit"":""request_id""}",1.7157732250052504,2.733578073006356,input32k_short
not_reported_unknown,kimi-k3,36,9.930377001001034,False,0,,45,request_id,36,"{""bootstrap_replicates"":2000,""ci95_high"":1.8256227370002307,""ci95_low"":1.0393648289900739,""estimate"":1.3741688409936614,""n_units"":36,""qualified"":true,""sampling_unit"":""request_id""}",1.3741688409936614,6.695138995011803,long_context_retrieval
cache_miss_observed,kimi-k3,20,4.520744354027556,True,20,205.16121328824343,20,request_id,20,"{""bootstrap_replicates"":2000,""ci95_high"":0.8629463530087378,""ci95_low"":0.6546592749946285,""estimate"":0.7881291089870501,""n_units"":20,""qualified"":true,""sampling_unit"":""request_id""}",0.7881291089870501,1.2704212060198188,mixed
not_reported_unknown,kimi-k3,87,4.610450223990483,False,0,,87,request_id,87,"{""bootstrap_replicates"":2000,""ci95_high"":0.9899355189991184,""ci95_low"":0.7955263780022506,""estimate"":0.889888111007167,""n_units"":87,""qualified"":true,""sampling_unit"":""request_id""}",0.889888111007167,1.3060613420093432,mixed
not_reported_unknown,kimi-k3,5,5.729693579982268,False,0,,5,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":0.7119137510017026,""ci95_low"":0.5550224680046085,""estimate"":0.5733085320098326,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.5733085320098326,0.7119137510017026,output_length
not_reported_unknown,kimi-k3,37,0.2822828689822927,False,0,,37,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":0.6315098319901153,""ci95_low"":0.6315098319901153,""estimate"":0.6315098319901153,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",0.6315098319901153,0.6315098319901153,parameter_interactions
not_reported_unknown,kimi-k3,24,0.4524770970165264,False,0,,25,request_id,11,"{""bootstrap_replicates"":2000,""ci95_high"":0.7999046390177682,""ci95_low"":0.5698863250145223,""estimate"":0.6255437399959192,""n_units"":11,""qualified"":true,""sampling_unit"":""request_id""}",0.6255437399959192,1.0338978329964448,parameter_validation
not_reported_unknown,kimi-k3,3,4.060300596000161,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.8945867989968974,""ci95_low"":0.5591545730130747,""estimate"":0.6230311709805392,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.6230311709805392,1.8945867989968974,reasoning
not_reported_unknown,kimi-k3,9,6.365294022980379,False,0,,9,request_id,9,"{""bootstrap_replicates"":2000,""ci95_high"":1.8190573870087974,""ci95_low"":0.6057696320058312,""estimate"":0.7911278099927586,""n_units"":9,""qualified"":true,""sampling_unit"":""request_id""}",0.7911278099927586,1.9788581249886192,short_exact
cache_miss_observed,kimi-k3,38,57.16820832999656,True,38,187.25622050756226,38,request_id,38,"{""bootstrap_replicates"":2000,""ci95_high"":0.8865122739807703,""ci95_low"":0.768445644993335,""estimate"":0.8066902669961564,""n_units"":38,""qualified"":true,""sampling_unit"":""request_id""}",0.8066902669961564,1.1459257639944553,short_long
not_reported_unknown,kimi-k3,53,68.58793798199622,False,0,,53,request_id,53,"{""bootstrap_replicates"":2000,""ci95_high"":0.8675440049846657,""ci95_low"":0.8051609820104204,""estimate"":0.8310686920012813,""n_units"":53,""qualified"":true,""sampling_unit"":""request_id""}",0.8310686920012813,1.1520129939890467,short_long
cache_miss_observed,kimi-k3,168,2.5997254340036307,True,168,207.78227273349876,168,request_id,168,"{""bootstrap_replicates"":2000,""ci95_high"":0.6318986580008641,""ci95_low"":0.5933937010122463,""estimate"":0.6073774399992544,""n_units"":168,""qualified"":true,""sampling_unit"":""request_id""}",0.6073774399992544,0.9109579240030143,short_short
not_reported_unknown,kimi-k3,128,2.6422815599944443,False,0,,128,request_id,128,"{""bootstrap_replicates"":2000,""ci95_high"":0.6277946229965892,""ci95_low"":0.5859719949949067,""estimate"":0.6083409019920509,""n_units"":128,""qualified"":true,""sampling_unit"":""request_id""}",0.6083409019920509,1.4189932290173601,short_short
not_reported_unknown,kimi-k3,3,6.12319425700116,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.7741148729983252,""ci95_low"":0.7946564969897736,""estimate"":1.0367782130197156,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",1.0367782130197156,1.7741148729983252,structured_json
not_reported_unknown,kimi-k3,3,0.2828837369743269,False,0,,3,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,structured_output
not_reported_unknown,kimi-k3,3,14.515953816007823,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.1027278619876597,""ci95_low"":0.7858811900077853,""estimate"":0.9211355049919803,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.9211355049919803,1.1027278619876597,summarization
not_reported_unknown,kimi-k3,24,7.412904032011284,False,0,,24,request_id,24,"{""bootstrap_replicates"":2000,""ci95_high"":0.9527359130152036,""ci95_low"":0.7943236330174841,""estimate"":0.8331613469927106,""n_units"":24,""qualified"":true,""sampling_unit"":""request_id""}",0.8331613469927106,3.737981618003687,tool_call_exact
not_reported_unknown,kimi-k3,4,3.620522876997711,False,0,,4,request_id,4,"{""bootstrap_replicates"":2000,""ci95_high"":1.005907942977501,""ci95_low"":0.730330104008317,""estimate"":0.902442537015304,""n_units"":4,""qualified"":true,""sampling_unit"":""request_id""}",0.902442537015304,1.005907942977501,tool_calling
not_reported_unknown,kimi-k3,22,3.8266547370003536,False,0,,22,request_id,21,"{""bootstrap_replicates"":2000,""ci95_high"":2.0275470170017797,""ci95_low"":1.2953544949996285,""estimate"":1.82836779000354,""n_units"":21,""qualified"":true,""sampling_unit"":""request_id""}",1.82836779000354,3.1559505490004085,vision
not_reported_unknown,mimo-v2.5-pro,1,1.9230701680062339,False,0,,1,request_id,1,"{""bootstrap_replicates"":2000,""ci95_high"":0.6840714800055139,""ci95_low"":0.6840714800055139,""estimate"":0.6840714800055139,""n_units"":1,""qualified"":true,""sampling_unit"":""request_id""}",0.6840714800055139,0.6840714800055139,capability_smoke
not_reported_unknown,mimo-v2.5-pro,3,10.169799920986407,False,0,,3,request_id,3,"{""bootstrap_replicates"":2000,""ci95_high"":1.5471388830046635,""ci95_low"":0.4966846729803365,""estimate"":0.9592428969917819,""n_units"":3,""qualified"":true,""sampling_unit"":""request_id""}",0.9592428969917819,1.5471388830046635,coding_executable
not_reported_unknown,mimo-v2.5-pro,3,1.287823454,False,0,,3,request_id,0,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""request_id""}",,,completion_cache_observation
