cell_id,claim_scope,completed_request_rows,effective_input_tpm,effective_output_tpm,endpoint_id,latency_p50_seconds,latency_p95_ci95_dkw_seconds,latency_p95_seconds,offered_rps_realized_schedule,offered_rps_target,phase,phase_id,predeclared_recovery_pass,provider_send_attempts,quality_delta_from_low_load,quality_pass_rate,quality_pass_rate_ci95_wilson,quality_passes,recovery_acceptance_reasons,sampling_unit,scheduled_requests,schema_version,shape,source_id,source_kind,status,success_rate,success_rate_ci95_wilson,successes,successful_rpm,ttft_p50_seconds,ttft_p95_ci95_dkw_seconds,ttft_p95_seconds,within_phase_binomial_interval_sampling_unit
do-soak-cell-11666d7dc9feb202172f,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",1,84.0,8.0,qwen3.8-max,0.49090608101687394,"[0.49090608101687394,0.49090608101687394]",0.49090608101687394,0.03333333333333333,0.05,post_soak_recovery,do-soak-phase-157dfa66de71bd1a5959,True,1,0.4,1.0,"[0.20654931437723745,1.0]",1,[],phase_id,1,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.20654931437723745,1.0]",1,2.0,0.4404413720185403,"[0.4404413720185403,0.4404413720185403]",0.4404413720185403,request_id
do-soak-cell-e445f74f4bb9e07a4dce,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",1,,,nvidia-nemotron-3-super-120b,30.298063369002193,"[30.298063369002193,30.298063369002193]",30.298063369002193,0.03333333333333333,0.05,post_soak_recovery,do-soak-phase-7e17d0c72b6a31942f3e,False,1,0.0,0.0,"[0.0,0.7934506856227626]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,1,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.20654931437723745,1.0]",1,1.978234377743319,0.6300748189969454,"[0.6300748189969454,0.6300748189969454]",0.6300748189969454,request_id
do-soak-cell-1aea51230165579bdb4f,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,275916.0,768.0,glm-5.2,1.6762760474957759,"[1.5859124300640117,2.7774741030007135]",2.6509637695053243,0.2,0.2,post_soak_recovery,do-soak-phase-baee82196c5ae903a7bd,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,1.0536207655095495,"[1.0003448612650354,2.194475041003898]",2.0374312642525183,request_id
do-soak-cell-41d3a710e0fe6dbc620e,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,,,glm-5.2,22.2416386315017,"[20.909345177531932,31.96859146800125]",29.94137952075107,0.2,0.2,post_soak_recovery,do-soak-phase-d52dd810c957b97a272d,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,6.922896261177101,0.5864786345046014,"[0.46524426807985614,0.8222492799977772]",0.8163536324937013,request_id
do-soak-cell-3301da8d32833702477b,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",24,1513.4309611261938,53478.18734814858,deepseek-v4-flash-0731,27.88726263398712,"[28.116947002579487,31.371390468004392]",28.982839304710797,0.8,0.8,post_soak_recovery,do-soak-phase-72ef24df65c2fa2a84f8,False,24,0.0,0.0,"[1.3877787807814457e-17,0.13797620467498017]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,24,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.8620237953250198,1.0]",24,26.112396166088175,0.46502160250383895,"[0.49509363701424725,1.919760735007003]",0.7870613732404308,request_id
do-soak-cell-e8a01cc9363910e822a6,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,,,openai-gpt-oss-120b,29.6846026025014,"[27.379112293338444,48.74208984998404]",45.419980651488004,0.2,0.2,post_soak_recovery,do-soak-phase-2ddf48cd7f8c4b853977,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,5.644721032343172,0.5224793389934348,"[0.5144869695932599,0.7547655579983257]",0.7433050557447132,request_id
do-soak-cell-96c86e5edb2919afe59b,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,,,mimo-v2.5-pro,24.896223212010227,"[21.09120698719497,83.19127956498414]",72.80183174749254,0.2,0.2,post_soak_recovery,do-soak-phase-604bcd2816a62df6430e,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,3.4874382605312397,0.44191590099944733,"[0.42971424260552915,0.5065442220075056]",0.5021341507526813,request_id
do-soak-cell-65bcdf0503eff61477ce,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",15,910.0,120.0,deepseek-v4-flash-0731,0.500778174988227,"[0.5414275942165457,3.1496660459961277]",1.4908494138013313,0.5,0.5,post_soak_recovery,do-soak-phase-cda9b59a038b0ae834fa,False,15,0.0,1.0,"[0.7961166989641515,1.0]",15,"[""recovery_ttft_p95_above_2x_low_load"",""recovery_latency_p95_above_2x_low_load""]",phase_id,15,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7961166989641515,1.0]",15,30.0,0.4283650789875537,"[0.43476963841249083,2.922268352995161]",1.3720173128880537,request_id
do-soak-cell-46e965cff816c698956e,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",1,74.0,166.0,glm-5.2,15.507012843008852,"[15.507012843008852,15.507012843008852]",15.507012843008852,0.03333333333333333,0.05,post_soak_recovery,do-soak-phase-5f45788af2ec7831e832,True,1,0.6,1.0,"[0.20654931437723745,1.0]",1,[],phase_id,1,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.20654931437723745,1.0]",1,2.0,1.2614499580231495,"[1.2614499580231495,1.2614499580231495]",1.2614499580231495,request_id
do-soak-cell-988661faf248f608292c,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",15,1188.0,1724.0,glm-5.2,1.0586460729828104,"[1.147976525502219,3.430378794990247]",2.540117139494394,0.5,0.5,post_soak_recovery,do-soak-phase-f4ed3d38d0e47d832f3f,False,15,-0.16666666666666669,0.3333333333333333,"[0.1517632443971473,0.5828645226148023]",5,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_quality_drop_from_low_load_above_0.05""]",phase_id,15,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7961166989641515,1.0]",15,30.0,0.4658590479812119,"[0.4866029504801289,0.8011143369949423]",0.6764798549993427,request_id
do-soak-cell-d1e1d356aff3813be325,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,255860.0,498.0,deepseek-v4-flash-0731,1.3876036949950503,"[1.3230636976601766,3.7990665679972153]",3.2940439267476904,0.2,0.2,post_soak_recovery,do-soak-phase-6aadc750884b0fb184d7,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,0.6898266924981726,"[0.6826538058060363,1.0549753769882955]",1.047773083744687,request_id
do-soak-cell-049fd66d59f2f48c8a1b,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",240,14894.481143741428,22969.80224576991,qwen3.5-397b-a17b,5.262433202500688,"[5.63243377600193,21.574596418999135]",6.170782004238571,8.0,8.0,post_soak_recovery,do-soak-phase-6d54f7fdf31e3affa68b,False,240,0.0,0.0,"[0.0,0.015753919941558815]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,240,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.9842460800584412,1.0]",240,358.90316009015487,0.5259384230157593,"[0.6394571744607755,1.8069917609973345]",0.800170715767308,request_id
do-soak-cell-e32e076617af90198cd2,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",3,,,mimo-v2.5-pro,6.818786443007411,"[5.802516030749848,7.02170391601976]",7.001412168718526,0.1,0.1,post_soak_recovery,do-soak-phase-42093fd2568789d6f9ec,False,3,-0.26666666666666666,0.3333333333333333,"[0.06149194472039621,0.7923403991979522]",1,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_quality_drop_from_low_load_above_0.05""]",phase_id,3,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.4385029682449546,1.0]",3,6.0,0.6791125390154775,"[0.47945074630427287,0.6848592859751079]",0.6842846112791449,request_id
do-soak-cell-531230fa93b3274e64d4,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",15,972.0,,arcee-trinity-large-thinking,0.8652814980014227,"[0.8703879848724022,1.9497656110033859]",1.3341667158878399,0.5,0.5,post_soak_recovery,do-soak-phase-3ffc223bf30001271717,False,15,0.06666666666666667,0.06666666666666667,"[0.011866895493268553,0.2981652987378003]",1,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,15,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7961166989641515,1.0]",15,30.0,0.5806628929858562,"[0.5836571351311823,0.7110884919820819]",0.694948416299303,request_id
do-soak-cell-8f1545c1c508414a391f,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",240,28424.001926515964,28649.69286641415,minimax-m2.5,1.3862494950008113,"[1.5498399416139457,5.986273472983157]",2.025531690304336,8.0,8.0,post_soak_recovery,do-soak-phase-d5d77feb218cc10c9e65,False,240,0.0,0.0,"[0.0,0.015753919941558815]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,240,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.9842460800584412,1.0]",240,447.6514510377211,0.38208237050275784,"[0.43649159797327786,1.5152633319958113]",0.5737660771948858,request_id
do-soak-cell-6f9a2044a1bc29e95014,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",15,1480.0,1694.0,nemotron-3-ultra-550b,1.0340586469974369,"[1.0656277519173853,3.8919607370044105]",3.724586708485731,0.5,0.5,post_soak_recovery,do-soak-phase-970fbf74b51f0642429d,False,15,0.033333333333333326,0.5333333333333333,"[0.30116980025498397,0.7519046463426261]",8,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_ttft_p95_above_2x_low_load"",""recovery_latency_p95_above_2x_low_load""]",phase_id,15,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7961166989641515,1.0]",15,30.0,0.4050663709931541,"[0.4949603613992312,1.7016923679911997]",1.0414332096988792,request_id
do-soak-cell-f81f36213e1fe518ca21,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,264591.60244862357,,arcee-trinity-large-thinking,1.816633376001846,"[1.7799365317524154,5.395430634991499]",4.5199715332491905,0.2,0.2,post_soak_recovery,do-soak-phase-721d410ca18a47e3489e,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_latency_p95_above_2x_low_load""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,11.820040314881554,1.3260997920006048,"[1.22121056298305,1.6128182020038366]",1.597979320504237,request_id
do-soak-cell-9966ccf43653c6e10daf,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,3394.0,768.0,mimo-v2.5-pro,2.27653329448367,"[2.2574911239417035,2.3781835150148254]",2.3578232805157313,0.2,0.2,post_soak_recovery,do-soak-phase-e7ba966e94fbbdde7bd7,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,0.4670100124931196,"[0.41937771934270296,0.6327136430190876]",0.6211291210129275,request_id
do-soak-cell-05e47e14a7a77178db00,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,283234.0950829498,336.809976961031,gemma-4-31B-it,8.0824634025048,"[7.969221015591326,8.950332365988288]",8.892554721991473,0.2,0.2,post_soak_recovery,do-soak-phase-d84c7889f1ead6e6d24e,True,6,0.0,1.0,"[0.6096657120978346,1.0]",6,[],phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,11.547770638663922,4.205998221004847,"[4.182108889112682,4.29034708099789]",4.274960931245005,request_id
do-soak-cell-516621966e8b4041e38c,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,,,qwen3.8-max,2.5856335464923177,"[2.5227755381782817,5.120536208996782]",4.891338332752639,0.2,0.2,post_soak_recovery,do-soak-phase-5d97417f4d833f2b6323,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,0.7988043029909022,"[0.7812814698521804,0.8448447810078505]",0.8422141105038463,request_id
do-soak-cell-ef54fb8eddd2479e4cf3,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",36,1342454.47935117,4224.062865472648,kimi-k3,4.1732066465046955,"[4.587501615285312,7.152794308000011]",6.165432995003357,1.2,1.2,post_soak_recovery,do-soak-phase-90a571ac04694b58cc97,False,36,0.0,0.0,"[0.0,0.09641862859446367]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,36,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.9035813714055363,1.0]",36,66.00098227301012,1.4530366400140338,"[1.5663636601249564,1.9962187650089618]",1.8521556260166108,request_id
do-soak-cell-83c35f7c7062c7226559,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,294450.0,768.0,nvidia-nemotron-3-super-120b,3.964882092011976,"[3.9523617654842575,4.054511321999598]",4.052143117245578,0.2,0.2,post_soak_recovery,do-soak-phase-78d3fb88665ffe0968d7,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,1.200996840998414,"[1.1963036648174217,1.228412053984357]",1.2265727837366285,request_id
do-soak-cell-9d1caa8b47ef11484d4c,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",3,153544.0,162.0,qwen3.8-max,1.6444477679906413,"[1.4562618172639339,3.069780258985702]",2.927247009886196,0.1,0.1,post_soak_recovery,do-soak-phase-2bbbf4dbc927d8714456,False,3,0.0,0.0,"[5.551115123125783e-17,0.5614970317550454]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,3,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.4385029682449546,1.0]",3,6.0,1.3328548920108005,"[1.149400005643263,2.6293218989740126]",2.499675198277691,request_id
do-soak-cell-295dbe0f940a0847fea5,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,,,openai-gpt-oss-120b,3.439224825007841,"[2.401794186295007,13.823388966993662]",12.097598525746434,0.2,0.2,post_soak_recovery,do-soak-phase-1a5e82a5ccbb68045dc6,False,6,0.2333333333333334,0.8333333333333334,"[0.43649717781352987,0.9699466302516935]",5,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,0.49539479150553234,"[0.49091898849593696,0.766405512986239]",0.7337387329898775,request_id
do-soak-cell-ad218ae5c7876959f29c,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",48,31537.344790944742,13988.057003876433,kimi-k3,4.866766615014058,"[10.344659937817674,38.56314501998713]",36.25613147168915,1.6,1.6,post_soak_recovery,do-soak-phase-78ca33ccc81339b3ed32,False,48,-0.008333333333333415,0.7916666666666666,"[0.6574109872738206,0.882697270420944]",38,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,48,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.9258998703338824,0.9999999999999999]",48,46.52669504442303,0.8246154404914705,"[0.9830944938565731,4.857807802996831]",1.3187841956605553,request_id
do-soak-cell-5454fc646e7cde9cd0f5,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,6084.0,,arcee-trinity-large-thinking,1.8692802415025653,"[1.6750852507247809,7.564077588001965]",6.788724397752958,0.2,0.2,post_soak_recovery,do-soak-phase-184be0e569e166faf7d2,False,6,-0.13333333333333341,0.6666666666666666,"[0.299993315138392,0.9032285888942195]",4,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_quality_drop_from_low_load_above_0.05""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,0.7737173159985105,"[0.689628499425391,1.0441111410036683]",1.0023811339997337,request_id
do-soak-cell-e6e4bf5b69a6cb9c4f88,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,568.3272250906904,8313.815407040956,kimi-k3,65.53755753749283,"[64.55578848462407,70.31883215199923]",69.39642494975124,0.2,0.2,post_soak_recovery,do-soak-phase-707e7974129dcb178d89,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,4.059480179219217,0.8354284035012824,"[0.8244149893778725,1.4627455690060742]",1.392461075251049,request_id
do-soak-cell-7cb81560ece73abaeee4,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",15,1342.0,120.0,gemma-4-31B-it,1.2134560419945046,"[1.2675769806585937,2.4750714139954653]",2.299979321999126,0.5,0.5,post_soak_recovery,do-soak-phase-828a3e4429cc293a7a8e,True,15,0.0,1.0,"[0.7961166989641515,1.0]",15,[],phase_id,15,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7961166989641515,1.0]",15,30.0,0.7099248260201421,"[0.7420442587042984,1.8082645419926848]",1.2428935504954999,request_id
do-soak-cell-ad5316c549fd6c4c5a21,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,7436.0,3086.0,nemotron-3-ultra-550b,1.589297187005286,"[1.3529536721672193,12.064091322012246]",9.821774287505832,0.2,0.2,post_soak_recovery,do-soak-phase-b229a6e51c97b3831307,False,6,0.2333333333333334,0.8333333333333334,"[0.43649717781352987,0.9699466302516935]",5,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_latency_p95_above_2x_low_load""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,0.5527010690129828,"[0.5191153501076633,0.8131823939911555]",0.7973035952454666,request_id
do-soak-cell-3bebf2bcb7702e32cce3,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",15,1300.0,120.0,qwen3.8-max,0.6810659249895252,"[0.7582640788531068,1.7728003239899408]",1.3888091143104242,0.5,0.5,post_soak_recovery,do-soak-phase-5d198385d87909fb95e7,True,15,0.0,1.0,"[0.7961166989641515,1.0]",15,[],phase_id,15,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7961166989641515,1.0]",15,30.0,0.5711018829897512,"[0.642223116991007,1.6677692309895065]",1.2165073807962465,request_id
