cell_id,plan_cell_id,planned_disposition,reason,route_id,state,suite,updated_at_utc
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-001,load_epoch:aimd-openai-gpt-oss-120b-short_short-001,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-002,load_epoch:aimd-openai-gpt-oss-120b-short_short-002,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-003,load_epoch:aimd-openai-gpt-oss-120b-short_short-003,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-004,load_epoch:aimd-openai-gpt-oss-120b-short_short-004,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-005,load_epoch:aimd-openai-gpt-oss-120b-short_short-005,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-006,load_epoch:aimd-openai-gpt-oss-120b-short_short-006,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-007,load_epoch:aimd-openai-gpt-oss-120b-short_short-007,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-openai-gpt-oss-120b-short_short-008,load_epoch:aimd-openai-gpt-oss-120b-short_short-008,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-openai-gpt-oss-120b-short_short-baseline,load_epoch:aimd-openai-gpt-oss-120b-short_short-baseline,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-openai-gpt-oss-120b-short_short-baseline-attempt-1,load_epoch:aimd-openai-gpt-oss-120b-short_short-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-openai-gpt-oss-120b-short_short-baseline-attempt-2,load_epoch:aimd-openai-gpt-oss-120b-short_short-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-openai-gpt-oss-120b-short_short-confirm-0,load_epoch:aimd-openai-gpt-oss-120b-short_short-confirm-0,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-openai-gpt-oss-120b-short_short-confirm-1,load_epoch:aimd-openai-gpt-oss-120b-short_short-confirm-1,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-openai-gpt-oss-120b-short_short-confirm-2,load_epoch:aimd-openai-gpt-oss-120b-short_short-confirm-2,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-openai-gpt-oss-120b-short_short-confirm-stage-1-0,load_epoch:aimd-openai-gpt-oss-120b-short_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-openai-gpt-oss-120b-short_short-confirm-stage-1-1,load_epoch:aimd-openai-gpt-oss-120b-short_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-openai-gpt-oss-120b-short_short-confirm-stage-1-2,load_epoch:aimd-openai-gpt-oss-120b-short_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-openai-gpt-oss-120b-short_short-separator-0,load_epoch:aimd-openai-gpt-oss-120b-short_short-separator-0,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-openai-gpt-oss-120b-short_short-separator-1,load_epoch:aimd-openai-gpt-oss-120b-short_short-separator-1,required,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-openai-gpt-oss-120b-short_short-separator-stage-1-0,load_epoch:aimd-openai-gpt-oss-120b-short_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-openai-gpt-oss-120b-short_short-separator-stage-1-1,load_epoch:aimd-openai-gpt-oss-120b-short_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:recovery_after_observed_overload:in256:out128:aimd-openai-gpt-oss-120b-short_short-recovery,load_epoch:aimd-openai-gpt-oss-120b-short_short-recovery,conditional_on_overload,time_guard,openai-gpt-oss-120b,time_censored,load,2026-08-28T12:35:38.031921Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-000,load_epoch:aimd-qwen3.5-397b-a17b-long_short-000,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.517167Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-001,load_epoch:aimd-qwen3.5-397b-a17b-long_short-001,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.519203Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-002,load_epoch:aimd-qwen3.5-397b-a17b-long_short-002,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.521064Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-003,load_epoch:aimd-qwen3.5-397b-a17b-long_short-003,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.522711Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-004,load_epoch:aimd-qwen3.5-397b-a17b-long_short-004,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.524884Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-005,load_epoch:aimd-qwen3.5-397b-a17b-long_short-005,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.526752Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-006,load_epoch:aimd-qwen3.5-397b-a17b-long_short-006,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.528617Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-007,load_epoch:aimd-qwen3.5-397b-a17b-long_short-007,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.530569Z
long_short:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-008,load_epoch:aimd-qwen3.5-397b-a17b-long_short-008,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.532252Z
long_short:baseline:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-baseline,load_epoch:aimd-qwen3.5-397b-a17b-long_short-baseline,required,,qwen3.5-397b-a17b,completed,load,2026-08-28T10:13:58.794800Z
long_short:baseline:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-baseline-attempt-1,load_epoch:aimd-qwen3.5-397b-a17b-long_short-baseline-attempt-1,conditional_on_prior_baseline_failure,,qwen3.5-397b-a17b,completed,load,2026-08-28T10:15:41.101084Z
long_short:baseline:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-baseline-attempt-2,load_epoch:aimd-qwen3.5-397b-a17b-long_short-baseline-attempt-2,conditional_on_prior_baseline_failure,,qwen3.5-397b-a17b,completed,load,2026-08-28T10:18:01.510721Z
long_short:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-confirm-0,load_epoch:aimd-qwen3.5-397b-a17b-long_short-confirm-0,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.534121Z
long_short:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-confirm-1,load_epoch:aimd-qwen3.5-397b-a17b-long_short-confirm-1,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.535937Z
long_short:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-confirm-2,load_epoch:aimd-qwen3.5-397b-a17b-long_short-confirm-2,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.537860Z
long_short:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-confirm-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-long_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.539965Z
long_short:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-confirm-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-long_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.541889Z
long_short:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-confirm-stage-1-2,load_epoch:aimd-qwen3.5-397b-a17b-long_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.543603Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-separator-0,load_epoch:aimd-qwen3.5-397b-a17b-long_short-separator-0,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.545626Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-separator-1,load_epoch:aimd-qwen3.5-397b-a17b-long_short-separator-1,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.547682Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-separator-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-long_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.549547Z
long_short:confirmation_separator:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-separator-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-long_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.551837Z
long_short:recovery_after_observed_overload:in100000:out128:aimd-qwen3.5-397b-a17b-long_short-recovery,load_epoch:aimd-qwen3.5-397b-a17b-long_short-recovery,conditional_on_overload,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T10:18:01.553937Z
mixed:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-003,load_epoch:aimd-qwen3.5-397b-a17b-mixed-003,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-004,load_epoch:aimd-qwen3.5-397b-a17b-mixed-004,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-007,load_epoch:aimd-qwen3.5-397b-a17b-mixed-007,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-008,load_epoch:aimd-qwen3.5-397b-a17b-mixed-008,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-qwen3.5-397b-a17b-mixed-001,load_epoch:aimd-qwen3.5-397b-a17b-mixed-001,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.5-397b-a17b-mixed-000,load_epoch:aimd-qwen3.5-397b-a17b-mixed-000,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-qwen3.5-397b-a17b-mixed-002,load_epoch:aimd-qwen3.5-397b-a17b-mixed-002,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-005,load_epoch:aimd-qwen3.5-397b-a17b-mixed-005,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-006,load_epoch:aimd-qwen3.5-397b-a17b-mixed-006,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-baseline,load_epoch:aimd-qwen3.5-397b-a17b-mixed-baseline,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in256:out128:aimd-qwen3.5-397b-a17b-mixed-baseline-attempt-2,load_epoch:aimd-qwen3.5-397b-a17b-mixed-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-baseline-attempt-1,load_epoch:aimd-qwen3.5-397b-a17b-mixed-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-confirm-1,load_epoch:aimd-qwen3.5-397b-a17b-mixed-confirm-1,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-confirm-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-mixed-confirm-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-confirm-stage-1-2,load_epoch:aimd-qwen3.5-397b-a17b-mixed-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in1024:out512:aimd-qwen3.5-397b-a17b-mixed-confirm-0,load_epoch:aimd-qwen3.5-397b-a17b-mixed-confirm-0,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-confirm-2,load_epoch:aimd-qwen3.5-397b-a17b-mixed-confirm-2,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-confirm-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-mixed-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-separator-0,load_epoch:aimd-qwen3.5-397b-a17b-mixed-separator-0,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in100000:out128:aimd-qwen3.5-397b-a17b-mixed-separator-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-mixed-separator-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in256:out128:aimd-qwen3.5-397b-a17b-mixed-separator-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-mixed-separator-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation_separator:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-separator-1,load_epoch:aimd-qwen3.5-397b-a17b-mixed-separator-1,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:recovery_after_observed_overload:in256:out4096:aimd-qwen3.5-397b-a17b-mixed-recovery,load_epoch:aimd-qwen3.5-397b-a17b-mixed-recovery,conditional_on_overload,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-000,load_epoch:aimd-qwen3.5-397b-a17b-short_long-000,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.790849Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-001,load_epoch:aimd-qwen3.5-397b-a17b-short_long-001,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.792959Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-002,load_epoch:aimd-qwen3.5-397b-a17b-short_long-002,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.795031Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-003,load_epoch:aimd-qwen3.5-397b-a17b-short_long-003,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.797073Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-004,load_epoch:aimd-qwen3.5-397b-a17b-short_long-004,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.799072Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-005,load_epoch:aimd-qwen3.5-397b-a17b-short_long-005,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.801105Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-006,load_epoch:aimd-qwen3.5-397b-a17b-short_long-006,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.803024Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-007,load_epoch:aimd-qwen3.5-397b-a17b-short_long-007,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.804761Z
short_long:aimd:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-008,load_epoch:aimd-qwen3.5-397b-a17b-short_long-008,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.806450Z
short_long:baseline:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-baseline,load_epoch:aimd-qwen3.5-397b-a17b-short_long-baseline,required,,qwen3.5-397b-a17b,completed,load,2026-08-28T08:45:41.325609Z
short_long:baseline:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-baseline-attempt-1,load_epoch:aimd-qwen3.5-397b-a17b-short_long-baseline-attempt-1,conditional_on_prior_baseline_failure,,qwen3.5-397b-a17b,completed,load,2026-08-28T08:51:42.817215Z
short_long:baseline:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-baseline-attempt-2,load_epoch:aimd-qwen3.5-397b-a17b-short_long-baseline-attempt-2,conditional_on_prior_baseline_failure,,qwen3.5-397b-a17b,completed,load,2026-08-28T08:58:06.784126Z
short_long:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-confirm-0,load_epoch:aimd-qwen3.5-397b-a17b-short_long-confirm-0,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.808824Z
short_long:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-confirm-1,load_epoch:aimd-qwen3.5-397b-a17b-short_long-confirm-1,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.810894Z
short_long:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-confirm-2,load_epoch:aimd-qwen3.5-397b-a17b-short_long-confirm-2,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.813039Z
short_long:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-confirm-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-short_long-confirm-stage-1-0,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.815324Z
short_long:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-confirm-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-short_long-confirm-stage-1-1,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.817464Z
short_long:confirmation:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-confirm-stage-1-2,load_epoch:aimd-qwen3.5-397b-a17b-short_long-confirm-stage-1-2,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.819351Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-separator-0,load_epoch:aimd-qwen3.5-397b-a17b-short_long-separator-0,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.821633Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-separator-1,load_epoch:aimd-qwen3.5-397b-a17b-short_long-separator-1,required,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.823735Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-separator-stage-1-0,load_epoch:aimd-qwen3.5-397b-a17b-short_long-separator-stage-1-0,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.825831Z
short_long:confirmation_separator:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-separator-stage-1-1,load_epoch:aimd-qwen3.5-397b-a17b-short_long-separator-stage-1-1,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.827748Z
short_long:recovery_after_observed_overload:in256:out4096:aimd-qwen3.5-397b-a17b-short_long-recovery,load_epoch:aimd-qwen3.5-397b-a17b-short_long-recovery,conditional_on_overload,measured_unhealthy_at_all_baseline_rates,qwen3.5-397b-a17b,not_applicable,load,2026-08-28T08:58:06.829733Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-000,load_epoch:aimd-qwen3.5-397b-a17b-short_short-000,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-001,load_epoch:aimd-qwen3.5-397b-a17b-short_short-001,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-002,load_epoch:aimd-qwen3.5-397b-a17b-short_short-002,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-003,load_epoch:aimd-qwen3.5-397b-a17b-short_short-003,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-004,load_epoch:aimd-qwen3.5-397b-a17b-short_short-004,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-005,load_epoch:aimd-qwen3.5-397b-a17b-short_short-005,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-006,load_epoch:aimd-qwen3.5-397b-a17b-short_short-006,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-007,load_epoch:aimd-qwen3.5-397b-a17b-short_short-007,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-qwen3.5-397b-a17b-short_short-008,load_epoch:aimd-qwen3.5-397b-a17b-short_short-008,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-qwen3.5-397b-a17b-short_short-baseline,load_epoch:aimd-qwen3.5-397b-a17b-short_short-baseline,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-qwen3.5-397b-a17b-short_short-baseline-attempt-1,load_epoch:aimd-qwen3.5-397b-a17b-short_short-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-qwen3.5-397b-a17b-short_short-baseline-attempt-2,load_epoch:aimd-qwen3.5-397b-a17b-short_short-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.5-397b-a17b-short_short-confirm-0,load_epoch:aimd-qwen3.5-397b-a17b-short_short-confirm-0,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-qwen3.5-397b-a17b-short_short-confirm-1,load_epoch:aimd-qwen3.5-397b-a17b-short_short-confirm-1,required,time_guard,qwen3.5-397b-a17b,time_censored,load,2026-08-28T12:35:38.031921Z
