attempted_n,cache_read_tokens_reported_n,cache_read_tokens_sum,cache_stratum,completion_tokens_sum,elapsed_hours,eligible_output_rate_median,eligible_output_rate_median_ci95_high,eligible_output_rate_median_ci95_low,eligible_output_rate_median_ci_method,eligible_output_rate_median_n,eligible_output_rate_median_unit,eligible_output_rate_n,mixed_subtype,output_rate_eligibility_rule,panel,panel_started_at_utc,prompt_tokens_sum,request_latency_median,request_latency_median_ci95_high,request_latency_median_ci95_low,request_latency_median_ci_method,request_latency_median_n,request_latency_median_unit,request_latency_p95,request_latency_p95_ci95_high,request_latency_p95_ci95_low,request_latency_p95_ci_method,request_latency_p95_n,request_latency_p95_unit,route_id,settled_cost_reported_n,settled_cost_usd_sum,shape,status_counts,success_n,success_rate,success_rate_ci95_high,success_rate_ci95_low,success_rate_ci_method,success_rate_n,success_rate_unit,ttft_median,ttft_median_ci95_high,ttft_median_ci95_low,ttft_median_ci_method,ttft_median_n,ttft_median_unit,ttft_p95,ttft_p95_ci95_high,ttft_p95_ci95_low,ttft_p95_ci_method,ttft_p95_n,ttft_p95_unit,usage_eligible_n
2,2,0,stable_exact_prompt,7276,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,610,42.387625742994715,46.112781335017644,38.662470150971785,request-bootstrap-percentile,2,seconds,45.74026577581535,46.112781335017644,38.662470150971785,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0129182,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,4.686133929528296,4.8061341450084,4.566133714048192,request-bootstrap-percentile,2,seconds,4.794134123460389,4.8061341450084,4.566133714048192,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,608,60.97092528396752,62.122226009028964,59.81962455890607,request-bootstrap-percentile,2,seconds,62.007095936522816,62.122226009028964,59.81962455890607,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0144736,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,5.3750130090047605,5.489633599994704,5.260392418014817,request-bootstrap-percentile,2,seconds,5.47817154089571,5.489633599994704,5.260392418014817,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,610,50.93429553497117,53.45554443297442,48.41304663696792,request-bootstrap-percentile,2,seconds,53.20341954317409,53.45554443297442,48.41304663696792,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0144754,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,8.999110772041604,10.401425471063703,7.5967960730195045,request-bootstrap-percentile,2,seconds,10.261194001161494,10.401425471063703,7.5967960730195045,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,610,52.54077395499917,52.839524760027416,52.24202314997092,request-bootstrap-percentile,2,seconds,52.80964967952459,52.839524760027416,52.24202314997092,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0144754,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,3.311549228965305,4.19940503500402,2.42369342292659,request-bootstrap-percentile,2,seconds,4.110619454400148,4.19940503500402,2.42369342292659,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,610,51.483694522466976,58.36674317694269,44.60064586799126,request-bootstrap-percentile,2,seconds,57.67843831149512,58.36674317694269,44.60064586799126,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0144754,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,7.314985162985977,8.068365175975487,6.561605149996467,request-bootstrap-percentile,2,seconds,7.993027174676536,8.068365175975487,6.561605149996467,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,610,60.88275489548687,72.73707636096515,49.02843343000859,request-bootstrap-percentile,2,seconds,71.55164421441731,72.73707636096515,49.02843343000859,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0144754,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,6.611264766950626,9.281988370930776,3.940541162970476,request-bootstrap-percentile,2,seconds,9.014916010532762,9.281988370930776,3.940541162970476,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,610,47.47604441846488,51.03466918889899,43.91741964803077,request-bootstrap-percentile,2,seconds,50.67880671185557,51.03466918889899,43.91741964803077,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0144754,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,4.008605992014054,4.69335062301252,3.323861361015588,request-bootstrap-percentile,2,seconds,4.624876159912674,4.69335062301252,3.323861361015588,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,147,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,581,2.694192535011098,4.109202504041605,1.2791825659805909,request-bootstrap-percentile,2,seconds,3.967701507138554,4.109202504041605,1.2791825659805909,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007728,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,2.6154734829906374,4.009125396958552,1.2218215690227225,request-bootstrap-percentile,2,seconds,3.8697602055617604,4.009125396958552,1.2218215690227225,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,157,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,583,3.752266561961733,6.263338833930902,1.2411942899925634,request-bootstrap-percentile,2,seconds,6.012231606733985,6.263338833930902,1.2411942899925634,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007916,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,3.6374606304452755,6.172388146980666,1.1025331139098853,request-bootstrap-percentile,2,seconds,5.918895395327126,6.172388146980666,1.1025331139098853,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,187,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,584,1.694562679505907,1.7329782920423895,1.6561470669694245,request-bootstrap-percentile,2,seconds,1.729136730788741,1.7329782920423895,1.6561470669694245,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0008435000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.6097629195428453,1.639728656038642,1.5797971830470487,request-bootstrap-percentile,2,seconds,1.6367320823890623,1.639728656038642,1.5797971830470487,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,170,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,583,4.3102561549749225,7.114890128956176,1.5056221809936687,request-bootstrap-percentile,2,seconds,6.83442673155805,7.114890128956176,1.5056221809936687,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0008137000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,4.250719554023817,7.0601093710865825,1.4413297369610518,request-bootstrap-percentile,2,seconds,6.779170389380306,7.0601093710865825,1.4413297369610518,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,166,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,580,1.3823444994632155,1.4257635299582034,1.3389254689682275,request-bootstrap-percentile,2,seconds,1.4214216269087045,1.4257635299582034,1.3389254689682275,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0008042000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.297871558519546,1.3470471750479192,1.2486959419911727,request-bootstrap-percentile,2,seconds,1.3421296133950817,1.3470471750479192,1.2486959419911727,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,107,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,583,6.589152972446755,12.152919057989493,1.0253868869040161,request-bootstrap-percentile,2,seconds,11.59654244943522,12.152919057989493,1.0253868869040161,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007066,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,6.519236653461121,12.069146177964285,0.969327128957957,request-bootstrap-percentile,2,seconds,11.514155225513969,12.069146177964285,0.969327128957957,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,128,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,581,1.418505401990842,1.6192962980130687,1.2177145059686154,request-bootstrap-percentile,2,seconds,1.599217208410846,1.6192962980130687,1.2177145059686154,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007405000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.3419139905599877,1.5394293310819194,1.144398650038056,request-bootstrap-percentile,2,seconds,1.5196777970297262,1.5394293310819194,1.144398650038056,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,156,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,583,1.6566309109912254,1.8424962210701779,1.470765600912273,request-bootstrap-percentile,2,seconds,1.8239096900622827,1.8424962210701779,1.470765600912273,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007899000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.5557909434428439,1.7260664639761671,1.3855154229095206,request-bootstrap-percentile,2,seconds,1.7090389119228349,1.7260664639761671,1.3855154229095206,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,114,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,583,2.745771754067391,4.467831128044054,1.0237123800907284,request-bootstrap-percentile,2,seconds,4.295625190646388,4.467831128044054,1.0237123800907284,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007185000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,2.6691146490047686,4.398931325995363,0.9392979720141739,request-bootstrap-percentile,2,seconds,4.225949658296304,4.398931325995363,0.9392979720141739,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,130,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,583,1.7853764530154876,2.4369817280676216,1.1337711779633537,request-bootstrap-percentile,2,seconds,2.371821200562408,2.4369817280676216,1.1337711779633537,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007457000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.6785829525324516,2.368981682113372,0.9881842229515314,request-bootstrap-percentile,2,seconds,2.2999418091552797,2.368981682113372,0.9881842229515314,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,154,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,581,1.4275533190229908,1.5102761399466544,1.344830498099327,request-bootstrap-percentile,2,seconds,1.502003857854288,1.5102761399466544,1.344830498099327,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007846999999999999,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.3263072365080006,1.400900250999257,1.2517142220167443,request-bootstrap-percentile,2,seconds,1.3934409495501312,1.400900250999257,1.2517142220167443,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,131,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,583,1.1629694690345787,1.1815382890636101,1.1444006490055472,request-bootstrap-percentile,2,seconds,1.179681407060707,1.1815382890636101,1.1444006490055472,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0007474000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.0887191320070997,1.1064364849589765,1.0710017790552229,request-bootstrap-percentile,2,seconds,1.1046647496637887,1.1064364849589765,1.0710017790552229,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,168,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,583,7.716720605443697,13.988033998990431,1.4454072118969634,request-bootstrap-percentile,2,seconds,13.360902659635757,13.988033998990431,1.4454072118969634,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0008103000000000001,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,7.631045254471246,13.894028641982004,1.3680618669604883,request-bootstrap-percentile,2,seconds,13.267730303230927,13.894028641982004,1.3680618669604883,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,205,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,583,5.866478462005034,9.273049206007272,2.459907718002796,request-bootstrap-percentile,2,seconds,8.932392131607047,9.273049206007272,2.459907718002796,request-bootstrap-percentile,2,seconds,nemotron-3-ultra-550b,2,0.0008732,short_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,5.736207837995607,9.16731497796718,2.3051006980240345,request-bootstrap-percentile,2,seconds,8.824204263970023,9.16731497796718,2.3051006980240345,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,256,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,200093,32.58638868003618,45.436506669037044,19.736270691035315,request-bootstrap-percentile,2,seconds,44.15149487013696,45.436506669037044,19.736270691035315,request-bootstrap-percentile,2,seconds,nvidia-nemotron-3-super-120b,2,0.0601943,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,1,0,stable_exact_prompt,128,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,100041,16.81908083311282,,,single-observation-no-CI,1,seconds,16.81908083311282,,,single-observation-no-CI,1,seconds,nvidia-nemotron-3-super-120b,2,0.17563130000000002,long_short,"{""rate_limited"":1,""success"":1}",1,0.5,0.9054687942657693,0.09453120573423074,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
2,1,0,panel_unique_cold,128,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,100047,16.726773543050513,,,single-observation-no-CI,1,seconds,16.726773543050513,,,single-observation-no-CI,1,seconds,nvidia-nemotron-3-super-120b,2,0.17563310000000001,long_short,"{""rate_limited"":1,""success"":1}",1,0.5,0.9054687942657693,0.09453120573423074,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
2,1,99072,stable_exact_prompt,128,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,100041,14.485138940974139,,,single-observation-no-CI,1,seconds,14.485138940974139,,,single-observation-no-CI,1,seconds,nvidia-nemotron-3-super-120b,2,0.15185402000000003,long_short,"{""rate_limited"":1,""success"":1}",1,0.5,0.9054687942657693,0.09453120573423074,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
2,2,0,panel_unique_cold,256,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,200095,17.485369453032035,17.818617995013483,17.152120911050588,request-bootstrap-percentile,2,seconds,17.785293140815337,17.818617995013483,17.152120911050588,request-bootstrap-percentile,2,seconds,nvidia-nemotron-3-super-120b,2,0.060194899999999996,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,1,99072,stable_exact_prompt,128,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,100041,11.831671179039404,,,single-observation-no-CI,1,seconds,11.831671179039404,,,single-observation-no-CI,1,seconds,nvidia-nemotron-3-super-120b,2,0.15185402000000003,long_short,"{""rate_limited"":1,""success"":1}",1,0.5,0.9054687942657693,0.09453120573423074,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
2,2,0,panel_unique_cold,256,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,200088,23.852286439505406,24.264302524039522,23.44027035497129,request-bootstrap-percentile,2,seconds,24.22310091558611,24.264302524039522,23.44027035497129,request-bootstrap-percentile,2,seconds,nvidia-nemotron-3-super-120b,2,0.0601928,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,1,0,stable_exact_prompt,128,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,100042,20.08214998897165,,,single-observation-no-CI,1,seconds,20.08214998897165,,,single-observation-no-CI,1,seconds,nvidia-nemotron-3-super-120b,2,0.17563160000000003,long_short,"{""rate_limited"":1,""success"":1}",1,0.5,0.9054687942657693,0.09453120573423074,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
2,2,0,panel_unique_cold,256,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,200096,15.192002972005866,15.456517072045244,14.927488871966489,request-bootstrap-percentile,2,seconds,15.430065662041306,15.456517072045244,14.927488871966489,request-bootstrap-percentile,2,seconds,nvidia-nemotron-3-super-120b,2,0.0601952,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,2,198144,stable_exact_prompt,256,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,200083,12.672069345484488,14.32045963499695,11.023679055972025,request-bootstrap-percentile,2,seconds,14.155620606045705,14.32045963499695,11.023679055972025,request-bootstrap-percentile,2,seconds,nvidia-nemotron-3-super-120b,2,0.012636739999999999,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,0,0,panel_unique_cold,0,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,0,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,nvidia-nemotron-3-super-120b,2,0.29107160000000004,long_short,"{""rate_limited"":2}",0,0.0,0.6576197724933469,0.0,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,0
2,0,0,stable_exact_prompt,0,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,0,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,nvidia-nemotron-3-super-120b,2,0.29107160000000004,long_short,"{""rate_limited"":2}",0,0.0,0.6576197724933469,0.0,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,0
2,0,0,panel_unique_cold,0,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,0,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,nvidia-nemotron-3-super-120b,2,0.29107160000000004,long_short,"{""rate_limited"":2}",0,0.0,0.6576197724933469,0.0,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,0
